Hoehe [mNN],Inhalt [Mio m³],Hoehe [mNN],Flaeche [m²],Flaeche [ha]
522.54,15.767,522.54,808373,80.84
522.55,15.775,522.55,808569,80.86
522.56,15.783,522.56,808765,80.88
522.57,15.791,522.57,808961,80.9
522.58,15.799,522.58,809157,80.92
522.59,15.807,522.59,809353,80.94
522.6,15.815,522.6,809549,80.95
522.61,15.824,522.61,809745,80.97
522.62,15.832,522.62,809942,80.99
522.63,15.840,522.63,810138,81.01
522.64,15.848,522.64,810334,81.03
522.65,15.856,522.65,810530,81.05
522.66,15.864,522.66,810726,81.07
522.67,15.872,522.67,810922,81.09
522.68,15.880,522.68,811118,81.11
522.69,15.889,522.69,811315,81.13
522.7,15.897,522.7,811511,81.15
522.71,15.905,522.71,811707,81.17
522.72,15.913,522.72,811903,81.19
522.73,15.921,522.73,812099,81.21
522.74,15.929,522.74,812295,81.23
522.75,15.937,522.75,812491,81.25
522.76,15.946,522.76,812687,81.27
522.77,15.954,522.77,812884,81.29
522.78,15.962,522.78,813080,81.31
522.79,15.970,522.79,813276,81.33
522.8,15.978,522.8,813472,81.35
522.81,15.986,522.81,813667,81.37
522.82,15.994,522.82,813861,81.39
522.83,16.003,522.83,814056,81.41
522.84,16.011,522.84,814251,81.43
522.85,16.019,522.85,814445,81.44
522.86,16.027,522.86,814640,81.46
522.87,16.035,522.87,814835,81.48
522.88,16.043,522.88,815029,81.5
522.89,16.052,522.89,815224,81.52
522.9,16.060,522.9,815419,81.54
522.91,16.068,522.91,815613,81.56
522.92,16.076,522.92,815808,81.58
522.93,16.084,522.93,816002,81.6
522.94,16.093,522.94,816197,81.62
522.95,16.101,522.95,816392,81.64
522.96,16.109,522.96,816586,81.66
522.97,16.117,522.97,816781,81.68
522.98,16.125,522.98,816976,81.7
522.99,16.133,522.99,817170,81.72
523,16.142,523,817365,81.74
523.01,16.150,523.01,817559,81.76
523.02,16.158,523.02,817753,81.78
523.03,16.166,523.03,817946,81.79
523.04,16.174,523.04,818140,81.81
523.05,16.183,523.05,818334,81.83
523.06,16.191,523.06,818528,81.85
523.07,16.199,523.07,818722,81.87
523.08,16.207,523.08,818916,81.89
523.09,16.215,523.09,819109,81.91
523.1,16.224,523.1,819303,81.93
523.11,16.232,523.11,819497,81.95
523.12,16.240,523.12,819691,81.97
523.13,16.248,523.13,819885,81.99
523.14,16.257,523.14,820078,82.01
523.15,16.265,523.15,820272,82.03
523.16,16.273,523.16,820466,82.05
523.17,16.281,523.17,820660,82.07
523.18,16.290,523.18,820854,82.09
523.19,16.298,523.19,821048,82.1
523.2,16.306,523.2,821241,82.12
523.21,16.314,523.21,821435,82.14
523.22,16.322,523.22,821629,82.16
523.23,16.331,523.23,821823,82.18
523.24,16.339,523.24,822017,82.2
523.25,16.347,523.25,822211,82.22
523.26,16.355,523.26,822404,82.24
523.27,16.364,523.27,822598,82.26
523.28,16.372,523.28,822792,82.28
523.29,16.380,523.29,822986,82.3
523.3,16.388,523.3,823180,82.32
523.31,16.397,523.31,823373,82.34
523.32,16.405,523.32,823567,82.36
523.33,16.413,523.33,823761,82.38
523.34,16.421,523.34,823955,82.4
523.35,16.430,523.35,824149,82.41
523.36,16.438,523.36,824343,82.43
523.37,16.446,523.37,824536,82.45
523.38,16.455,523.38,824730,82.47
523.39,16.463,523.39,824924,82.49
523.4,16.471,523.4,825118,82.51
523.41,16.479,523.41,825312,82.53
523.42,16.488,523.42,825505,82.55
523.43,16.496,523.43,825699,82.57
523.44,16.504,523.44,825893,82.59
523.45,16.513,523.45,826087,82.61
523.46,16.521,523.46,826281,82.63
523.47,16.529,523.47,826475,82.65
523.48,16.537,523.48,826668,82.67
523.49,16.546,523.49,826862,82.69
523.5,16.554,523.5,827056,82.71
523.51,16.562,523.51,827252,82.73
523.52,16.571,523.52,827448,82.74
523.53,16.579,523.53,827643,82.76
523.54,16.587,523.54,827839,82.78
523.55,16.595,523.55,828035,82.8
523.56,16.604,523.56,828231,82.82
523.57,16.612,523.57,828427,82.84
523.58,16.620,523.58,828622,82.86
523.59,16.629,523.59,828818,82.88
523.6,16.637,523.6,829014,82.9
523.61,16.645,523.61,829210,82.92
523.62,16.654,523.62,829406,82.94
523.63,16.662,523.63,829601,82.96
523.64,16.670,523.64,829797,82.98
523.65,16.679,523.65,829993,83
523.66,16.687,523.66,830189,83.02
523.67,16.695,523.67,830385,83.04
523.68,16.704,523.68,830580,83.06
523.69,16.712,523.69,830776,83.08
523.7,16.720,523.7,830972,83.1
523.71,16.729,523.71,831168,83.12
523.72,16.737,523.72,831364,83.14
523.73,16.745,523.73,831559,83.16
523.74,16.754,523.74,831755,83.18
523.75,16.762,523.75,831951,83.2
523.76,16.770,523.76,832147,83.21
523.77,16.779,523.77,832343,83.23
523.78,16.787,523.78,832538,83.25
523.79,16.795,523.79,832734,83.27
523.8,16.804,523.8,832930,83.29
523.81,16.812,523.81,833126,83.31
523.82,16.821,523.82,833322,83.33
523.83,16.829,523.83,833517,83.35
523.84,16.837,523.84,833713,83.37
523.85,16.846,523.85,833909,83.39
523.86,16.854,523.86,834105,83.41
523.87,16.862,523.87,834301,83.43
523.88,16.871,523.88,834496,83.45
523.89,16.879,523.89,834692,83.47
523.9,16.887,523.9,834888,83.49
523.91,16.896,523.91,835084,83.51
523.92,16.904,523.92,835280,83.53
523.93,16.913,523.93,835475,83.55
523.94,16.921,523.94,835671,83.57
523.95,16.929,523.95,835867,83.59
523.96,16.938,523.96,836063,83.61
523.97,16.946,523.97,836259,83.63
523.98,16.955,523.98,836454,83.65
523.99,16.963,523.99,836650,83.67
524,16.971,524,836846,83.68
524.01,16.980,524.01,837045,83.7
524.02,16.988,524.02,837243,83.72
524.03,16.997,524.03,837442,83.74
524.04,17.005,524.04,837641,83.76
524.05,17.013,524.05,837839,83.78
524.06,17.022,524.06,838038,83.8
524.07,17.030,524.07,838237,83.82
524.08,17.039,524.08,838435,83.84
524.09,17.047,524.09,838634,83.86
524.1,17.055,524.1,838833,83.88
524.11,17.064,524.11,839031,83.9
524.12,17.072,524.12,839230,83.92
524.13,17.081,524.13,839429,83.94
524.14,17.089,524.14,839627,83.96
524.15,17.098,524.15,839826,83.98
524.16,17.106,524.16,840025,84
524.17,17.114,524.17,840223,84.02
524.18,17.123,524.18,840422,84.04
524.19,17.131,524.19,840621,84.06
524.2,17.140,524.2,840819,84.08
524.21,17.148,524.21,841018,84.1
524.22,17.157,524.22,841217,84.12
524.23,17.165,524.23,841415,84.14
524.24,17.173,524.24,841614,84.16
524.25,17.182,524.25,841813,84.18
524.26,17.190,524.26,842011,84.2
524.27,17.199,524.27,842210,84.22
524.28,17.207,524.28,842408,84.24
524.29,17.216,524.29,842607,84.26
524.3,17.224,524.3,842806,84.28
524.31,17.233,524.31,843004,84.3
524.32,17.241,524.32,843203,84.32
524.33,17.250,524.33,843402,84.34
524.34,17.258,524.34,843600,84.36
524.35,17.266,524.35,843799,84.38
524.36,17.275,524.36,843998,84.4
524.37,17.283,524.37,844196,84.42
524.38,17.292,524.38,844395,84.44
524.39,17.300,524.39,844594,84.46
524.4,17.309,524.4,844792,84.48
524.41,17.317,524.41,844991,84.5
524.42,17.326,524.42,845190,84.52
524.43,17.334,524.43,845388,84.54
524.44,17.343,524.44,845587,84.56
524.45,17.351,524.45,845786,84.58
524.46,17.360,524.46,845984,84.6
524.47,17.368,524.47,846183,84.62
524.48,17.377,524.48,846382,84.64
524.49,17.385,524.49,846580,84.66
524.5,17.394,524.5,846779,84.68
524.51,17.402,524.51,846970,84.7
524.52,17.411,524.52,847162,84.72
524.53,17.419,524.53,847353,84.74
524.54,17.428,524.54,847545,84.75
524.55,17.436,524.55,847736,84.77
524.56,17.445,524.56,847928,84.79
524.57,17.453,524.57,848119,84.81
524.58,17.462,524.58,848311,84.83
524.59,17.470,524.59,848502,84.85
524.6,17.479,524.6,848694,84.87
524.61,17.487,524.61,848885,84.89
524.62,17.496,524.62,849077,84.91
524.63,17.504,524.63,849268,84.93
524.64,17.513,524.64,849460,84.95
524.65,17.521,524.65,849651,84.97
524.66,17.530,524.66,849843,84.98
524.67,17.538,524.67,850034,85
524.68,17.547,524.68,850226,85.02
524.69,17.555,524.69,850417,85.04
524.7,17.564,524.7,850609,85.06
524.71,17.573,524.71,850800,85.08
524.72,17.581,524.72,850992,85.1
524.73,17.590,524.73,851183,85.12
524.74,17.598,524.74,851375,85.14
524.75,17.607,524.75,851566,85.16
524.76,17.615,524.76,851757,85.18
524.77,17.624,524.77,851949,85.19
524.78,17.632,524.78,852140,85.21
524.79,17.641,524.79,852332,85.23
524.8,17.649,524.8,852523,85.25
524.81,17.658,524.81,852715,85.27
524.82,17.667,524.82,852906,85.29
524.83,17.675,524.83,853098,85.31
524.84,17.684,524.84,853289,85.33
524.85,17.692,524.85,853481,85.35
524.86,17.701,524.86,853672,85.37
524.87,17.709,524.87,853864,85.39
524.88,17.718,524.88,854055,85.41
524.89,17.727,524.89,854247,85.42
524.9,17.735,524.9,854438,85.44
524.91,17.744,524.91,854630,85.46
524.92,17.752,524.92,854821,85.48
524.93,17.761,524.93,855013,85.5
524.94,17.769,524.94,855204,85.52
524.95,17.778,524.95,855396,85.54
524.96,17.787,524.96,855587,85.56
524.97,17.795,524.97,855779,85.58
524.98,17.804,524.98,855970,85.6
524.99,17.812,524.99,856162,85.62
525,17.821,525,856353,85.64
525.01,17.830,525.01,856544,85.65
525.02,17.838,525.02,856736,85.67
525.03,17.847,525.03,856927,85.69
525.04,17.855,525.04,857119,85.71
525.05,17.864,525.05,857311,85.73
525.06,17.873,525.06,857501,85.75
525.07,17.881,525.07,857691,85.77
525.08,17.890,525.08,857882,85.79
525.09,17.898,525.09,858072,85.81
525.1,17.907,525.1,858263,85.83
525.11,17.916,525.11,858453,85.85
525.12,17.924,525.12,858644,85.86
525.13,17.933,525.13,858834,85.88
525.14,17.941,525.14,859024,85.9
525.15,17.950,525.15,859215,85.92
525.16,17.959,525.16,859405,85.94
525.17,17.967,525.17,859596,85.96
525.18,17.976,525.18,859786,85.98
525.19,17.985,525.19,859976,86
525.2,17.993,525.2,860167,86.02
525.21,18.002,525.21,860357,86.04
525.22,18.011,525.22,860548,86.05
525.23,18.019,525.23,860738,86.07
525.24,18.028,525.24,860928,86.09
525.25,18.036,525.25,861119,86.11
525.26,18.045,525.26,861309,86.13
525.27,18.054,525.27,861500,86.15
525.28,18.062,525.28,861690,86.17
525.29,18.071,525.29,861880,86.19
525.3,18.080,525.3,862071,86.21
525.31,18.088,525.31,862261,86.23
525.32,18.097,525.32,862452,86.25
525.33,18.106,525.33,862642,86.26
525.34,18.114,525.34,862832,86.28
525.35,18.123,525.35,863023,86.3
525.36,18.132,525.36,863213,86.32
525.37,18.140,525.37,863404,86.34
525.38,18.149,525.38,863594,86.36
525.39,18.158,525.39,863785,86.38
525.4,18.166,525.4,863975,86.4
525.41,18.175,525.41,864165,86.42
525.42,18.184,525.42,864356,86.44
525.43,18.192,525.43,864546,86.45
525.44,18.201,525.44,864736,86.46
525.45,18.210,525.45,864927,86.49
525.46,18.218,525.46,865117,86.51
525.47,18.227,525.47,865307,86.53
525.48,18.236,525.48,865498,86.55
525.49,18.244,525.49,865689,86.57
525.5,18.253,525.5,865879,86.59
525.51,18.262,525.51,866071,86.61
525.52,18.271,525.52,866264,86.63
525.53,18.279,525.53,866456,86.65
525.54,18.288,525.54,866649,86.66
525.55,18.297,525.55,866841,86.68
525.56,18.305,525.56,867033,86.7
525.57,18.314,525.57,867226,86.72
525.58,18.323,525.58,867418,86.74
525.59,18.331,525.59,867610,86.76
525.6,18.340,525.6,867803,86.78
525.61,18.349,525.61,867995,86.8
525.62,18.358,525.62,868188,86.82
525.63,18.366,525.63,868380,86.84
525.64,18.375,525.64,868572,86.86
525.65,18.384,525.65,868765,86.88
525.66,18.392,525.66,868957,86.9
525.67,18.401,525.67,869149,86.91
525.68,18.410,525.68,869342,86.93
525.69,18.419,525.69,869534,86.95
525.7,18.427,525.7,869727,86.97
525.71,18.436,525.71,869919,86.99
525.72,18.445,525.72,870111,87.01
525.73,18.454,525.73,870304,87.03
525.74,18.462,525.74,870496,87.05
525.75,18.471,525.75,870689,87.07
525.76,18.480,525.76,870881,87.09
525.77,18.489,525.77,871073,87.11
525.78,18.497,525.78,871266,87.13
525.79,18.506,525.79,871458,87.15
525.8,18.515,525.8,871650,87.17
525.81,18.524,525.81,871843,87.18
525.82,18.532,525.82,872035,87.2
525.83,18.541,525.83,872228,87.22
525.84,18.550,525.84,872420,87.24
525.85,18.559,525.85,872612,87.26
525.86,18.567,525.86,872805,87.28
525.87,18.576,525.87,872997,87.3
525.88,18.585,525.88,873189,87.32
525.89,18.594,525.89,873382,87.34
525.9,18.602,525.9,873574,87.36
525.91,18.611,525.91,873767,87.38
525.92,18.620,525.92,873959,87.4
525.93,18.629,525.93,874151,87.42
525.94,18.638,525.94,874344,87.43
525.95,18.646,525.95,874536,87.45
525.96,18.655,525.96,874728,87.47
525.97,18.664,525.97,874921,87.49
525.98,18.673,525.98,875113,87.51
525.99,18.681,525.99,875306,87.53
526,18.690,526,875498,87.55
526.01,18.699,526.01,875690,87.57
526.02,18.708,526.02,875882,87.59
526.03,18.717,526.03,876074,87.61
526.04,18.726,526.04,876266,87.63
526.05,18.735,526.05,876458,87.65
526.06,18.744,526.06,876650,87.67
526.07,18.753,526.07,876842,87.69
526.08,18.762,526.08,877034,87.71
526.09,18.771,526.09,877226,87.73
526.1,18.780,526.1,877418,87.75
526.11,18.789,526.11,877610,87.77
526.12,18.798,526.12,877802,87.7899999999999
526.13,18.807,526.13,877994,87.8099999999999
526.14,18.816,526.14,878186,87.8299999999999
526.15,18.825,526.15,878378,87.8499999999999
526.16,18.834,526.16,878570,87.8699999999999
526.17,18.843,526.17,878762,87.8899999999999
526.18,18.852,526.18,878954,87.9099999999999
526.19,18.861,526.19,879146,87.9299999999999
526.2,18.870,526.2,879338,87.9499999999999
526.21,18.879,526.21,879530,87.9699999999999
526.22,18.888,526.22,879722,87.9899999999999
526.23,18.897,526.23,879914,88.0099999999999
526.24,18.906,526.24,880106,88.0299999999999
526.25,18.915,526.25,880298,88.0499999999999
526.26,18.924,526.26,880490,88.0699999999999
526.27,18.933,526.27,880682,88.0899999999999
526.28,18.942,526.28,880874,88.1099999999999
526.29,18.951,526.29,881066,88.1299999999999
526.3,18.960,526.3,881258,88.1499999999999
526.31,18.969,526.31,881450,88.1699999999999
526.32,18.978,526.32,881642,88.1899999999999
526.33,18.987,526.33,881834,88.2099999999999
526.34,18.996,526.34,882026,88.2299999999999
526.35,19.005,526.35,882218,88.2499999999999
526.36,19.014,526.36,882410,88.2699999999999
526.37,19.023,526.37,882602,88.2899999999998
526.38,19.032,526.38,882794,88.3099999999998
526.39,19.041,526.39,882986,88.3299999999998
526.4,19.050,526.4,883178,88.3499999999998
526.41,19.059,526.41,883370,88.3699999999998
526.42,19.068,526.42,883562,88.3899999999998
526.43,19.077,526.43,883754,88.4099999999998
526.44,19.086,526.44,883946,88.4299999999998
526.45,19.095,526.45,884138,88.4499999999998
526.46,19.104,526.46,884330,88.4699999999998
526.47,19.113,526.47,884522,88.4899999999998
526.48,19.122,526.48,884714,88.5099999999998
526.49,19.131,526.49,884906,88.5299999999998
526.5,19.140,526.5,885098,88.5499999999998
526.51,19.149,526.51,885290,88.5699999999998
526.52,19.158,526.52,885482,88.5899999999998
526.53,19.167,526.53,885674,88.6099999999998
526.54,19.176,526.54,885866,88.6299999999998
526.549999999999,19.185,526.549999999999,886058,88.6499999999998
526.559999999999,19.194,526.559999999999,886250,88.6699999999998
526.569999999999,19.203,526.569999999999,886442,88.6899999999998
526.579999999999,19.212,526.579999999999,886634,88.7099999999998
526.589999999999,19.221,526.589999999999,886826,88.7299999999998
526.599999999999,19.230,526.599999999999,887018,88.7499999999998
526.609999999999,19.239,526.609999999999,887210,88.7699999999998
526.619999999999,19.248,526.619999999999,887402,88.7899999999998
526.629999999999,19.257,526.629999999999,887594,88.8099999999997
526.639999999999,19.266,526.639999999999,887786,88.8299999999997
526.649999999999,19.275,526.649999999999,887978,88.8499999999997
526.659999999999,19.284,526.659999999999,888170,88.8699999999997
526.669999999999,19.293,526.669999999999,888362,88.8899999999997
526.679999999999,19.302,526.679999999999,888554,88.9099999999997
526.689999999999,19.311,526.689999999999,888746,88.9299999999997
526.699999999999,19.320,526.699999999999,888938,88.9499999999997
526.709999999999,19.329,526.709999999999,889130,88.9699999999997
526.719999999999,19.338,526.719999999999,889322,88.9899999999997
526.729999999999,19.347,526.729999999999,889514,89.0099999999997
526.739999999999,19.356,526.739999999999,889706,89.0299999999997
526.749999999999,19.365,526.749999999999,889898,89.0499999999997
526.759999999999,19.374,526.759999999999,890090,89.0699999999997
526.769999999999,19.383,526.769999999999,890282,89.0899999999997
526.779999999999,19.392,526.779999999999,890474,89.1099999999997
526.789999999999,19.401,526.789999999999,890666,89.1299999999997
526.799999999999,19.410,526.799999999999,890858,89.1499999999997
526.809999999999,19.419,526.809999999999,891050,89.1699999999997
526.819999999999,19.428,526.819999999999,891242,89.1899999999997
526.829999999999,19.437,526.829999999999,891434,89.2099999999997
526.839999999999,19.446,526.839999999999,891626,89.2299999999997
526.849999999999,19.455,526.849999999999,891818,89.2499999999997
526.859999999999,19.464,526.859999999999,892010,89.2699999999997
526.869999999999,19.473,526.869999999999,892202,89.2899999999997
526.879999999999,19.482,526.879999999999,892394,89.3099999999996
526.889999999999,19.491,526.889999999999,892586,89.3299999999996
526.899999999999,19.500,526.899999999999,892778,89.3499999999996
526.909999999999,19.509,526.909999999999,892970,89.3699999999996
526.919999999999,19.518,526.919999999999,893162,89.3899999999996
526.929999999999,19.527,526.929999999999,893354,89.4099999999996
526.939999999999,19.536,526.939999999999,893546,89.4299999999996
526.949999999999,19.545,526.949999999999,893738,89.4499999999996
526.959999999999,19.554,526.959999999999,893930,89.4699999999996
526.969999999999,19.563,526.969999999999,894122,89.4899999999996
526.979999999999,19.572,526.979999999999,894314,89.5099999999996
526.989999999999,19.581,526.989999999999,894506,89.5299999999996
526.999999999999,19.590,526.999999999999,894698,89.5499999999996
527.009999999999,19.599,527.009999999999,894890,89.5699999999996
527.019999999999,19.608,527.019999999999,895082,89.5899999999996
527.029999999999,19.617,527.029999999999,895274,89.6099999999996
527.039999999999,19.626,527.039999999999,895466,89.6299999999996
527.049999999999,19.635,527.049999999999,895658,89.6499999999996
527.059999999999,19.644,527.059999999999,895850,89.6699999999996
527.069999999999,19.653,527.069999999999,896042,89.6899999999996
527.079999999999,19.662,527.079999999999,896234,89.7099999999996
527.089999999999,19.671,527.089999999999,896426,89.7299999999996
527.099999999999,19.680,527.099999999999,896618,89.7499999999996
527.109999999999,19.689,527.109999999999,896810,89.7699999999996
527.119999999999,19.698,527.119999999999,897002,89.7899999999996
527.129999999999,19.707,527.129999999999,897194,89.8099999999995
527.139999999999,19.716,527.139999999999,897386,89.8299999999995
527.149999999999,19.725,527.149999999999,897578,89.8499999999995
527.159999999999,19.734,527.159999999999,897770,89.8699999999995
527.169999999999,19.743,527.169999999999,897962,89.8899999999995
527.179999999999,19.752,527.179999999999,898154,89.9099999999995
527.189999999999,19.761,527.189999999999,898346,89.9299999999995
527.199999999999,19.770,527.199999999999,898538,89.9499999999995
527.209999999999,19.779,527.209999999999,898730,89.9699999999995
527.219999999999,19.788,527.219999999999,898922,89.9899999999995
527.229999999999,19.797,527.229999999999,899114,90.0099999999995
527.239999999999,19.806,527.239999999999,899306,90.0299999999995
527.249999999999,19.815,527.249999999999,899498,90.0499999999995
527.259999999999,19.824,527.259999999999,899690,90.0699999999995
527.269999999999,19.833,527.269999999999,899882,90.0899999999995
527.279999999999,19.842,527.279999999999,900074,90.1099999999995
527.289999999999,19.851,527.289999999999,900266,90.1299999999995
527.299999999999,19.860,527.299999999999,900458,90.1499999999995
527.309999999999,19.869,527.309999999999,900650,90.1699999999995
527.319999999999,19.878,527.319999999999,900842,90.1899999999995
527.329999999999,19.887,527.329999999999,901034,90.2099999999995
527.339999999999,19.896,527.339999999999,901226,90.2299999999995
527.349999999999,19.905,527.349999999999,901418,90.2499999999995
527.359999999999,19.914,527.359999999999,901610,90.2699999999995
527.369999999999,19.923,527.369999999999,901802,90.2899999999995
527.379999999999,19.932,527.379999999999,901994,90.3099999999994
527.389999999999,19.941,527.389999999999,902186,90.3299999999994
527.399999999999,19.950,527.399999999999,902378,90.3499999999994
527.409999999999,19.959,527.409999999999,902570,90.3699999999994
527.419999999999,19.968,527.419999999999,902762,90.3899999999994
527.429999999999,19.977,527.429999999999,902954,90.4099999999994
527.439999999999,19.986,527.439999999999,903146,90.4299999999994
527.449999999999,19.995,527.449999999999,903338,90.4499999999994
527.459999999999,20.004,527.459999999999,903530,90.4699999999994
527.469999999999,20.013,527.469999999999,903722,90.4899999999994
527.479999999999,20.022,527.479999999999,903914,90.5099999999994
527.489999999999,20.031,527.489999999999,904106,90.5299999999994
527.499999999999,20.040,527.499999999999,904298,90.5499999999994
527.509999999999,20.049,527.509999999999,904490,90.5699999999994
